latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-3.32276,-44.59692,303.26,3.39,1.74,2026-09-08,2307,Terra,MODIS,49,6.1NRT,291.18,20.62,N
-31.16508,-61.03692,309.36,1.95,1.36,2026-09-09,37,Terra,MODIS,77,6.1NRT,280.39,34.64,N
-31.16067,-61.04291,319.92,1.95,1.36,2026-09-09,37,Terra,MODIS,99,6.1NRT,280.88,58.0,N
-30.55716,-56.47037,301.53,1.07,1.03,2026-09-09,37,Terra,MODIS,42,6.1NRT,280.17,8.73,N
-29.83029,-57.43823,320.39,1.15,1.07,2026-09-09,37,Terra,MODIS,100,6.1NRT,282.64,26.32,N
-28.3548,-55.78052,316.19,1.01,1.0,2026-09-09,39,Terra,MODIS,93,6.1NRT,283.91,17.13,N
-28.34026,-56.29838,318.58,1.03,1.01,2026-09-09,39,Terra,MODIS,97,6.1NRT,284.84,19.54,N
-28.2966,-65.12424,332.44,3.51,1.76,2026-09-09,39,Terra,MODIS,100,6.1NRT,283.22,217.82,N
-28.29422,-65.08962,301.14,3.49,1.76,2026-09-09,39,Terra,MODIS,38,6.1NRT,281.39,44.85,N
-28.28094,-65.12537,339.83,3.51,1.76,2026-09-09,39,Terra,MODIS,100,6.1NRT,281.73,288.0,N
-28.27861,-65.09087,306.03,3.49,1.76,2026-09-09,39,Terra,MODIS,67,6.1NRT,280.98,63.15,N
-27.83231,-62.19196,321.42,2.13,1.42,2026-09-09,39,Terra,MODIS,100,6.1NRT,285.82,67.62,N
-27.83119,-62.19779,320.06,2.13,1.42,2026-09-09,39,Terra,MODIS,100,6.1NRT,286.23,63.56,N
-27.82921,-62.17655,306.27,2.12,1.42,2026-09-09,39,Terra,MODIS,67,6.1NRT,284.1,30.43,N
-27.67266,-56.96675,310.5,1.06,1.03,2026-09-09,39,Terra,MODIS,80,6.1NRT,285.78,12.77,N
-27.39481,-55.62105,302.21,1.0,1.0,2026-09-09,39,Terra,MODIS,48,6.1NRT,283.49,6.82,N
-27.37646,-55.42149,307.0,1.0,1.0,2026-09-09,39,Terra,MODIS,70,6.1NRT,285.32,9.86,N
-27.16982,-60.90478,301.97,1.69,1.28,2026-09-09,39,Terra,MODIS,46,6.1NRT,283.88,15.13,N
-26.56809,-57.23912,309.05,1.06,1.03,2026-09-09,39,Terra,MODIS,76,6.1NRT,287.51,11.23,N
-26.5598,-57.3853,301.87,1.07,1.03,2026-09-09,39,Terra,MODIS,45,6.1NRT,285.56,7.22,N
-26.50146,-63.10912,301.74,2.39,1.49,2026-09-09,39,Terra,MODIS,44,6.1NRT,285.88,25.1,N
-26.47465,-60.34043,302.15,1.52,1.22,2026-09-09,39,Terra,MODIS,47,6.1NRT,285.38,12.7,N
-26.47155,-60.34729,304.81,1.52,1.22,2026-09-09,39,Terra,MODIS,62,6.1NRT,285.88,14.89,N
-26.45684,-60.95281,302.01,1.67,1.27,2026-09-09,39,Terra,MODIS,46,6.1NRT,284.93,15.13,N
-26.20782,-59.71722,305.8,1.38,1.16,2026-09-09,39,Terra,MODIS,66,6.1NRT,285.36,13.77,N
-25.06299,-60.48853,301.63,1.49,1.21,2026-09-09,39,Terra,MODIS,43,6.1NRT,284.93,12.37,N
-25.00507,-60.40048,308.67,1.47,1.2,2026-09-09,39,Terra,MODIS,75,6.1NRT,287.34,18.28,N
-24.99447,-60.40189,301.02,1.47,1.2,2026-09-09,39,Terra,MODIS,34,6.1NRT,286.47,9.74,N
-24.9053,-63.65006,311.69,2.5,1.52,2026-09-09,39,Terra,MODIS,83,6.1NRT,285.66,51.37,N
-24.61903,-58.83276,304.35,1.18,1.08,2026-09-09,39,Terra,MODIS,60,6.1NRT,288.22,8.71,N
-24.60946,-58.83416,305.81,1.18,1.08,2026-09-09,39,Terra,MODIS,66,6.1NRT,288.61,9.81,N
-24.46346,-62.77925,325.83,2.12,1.42,2026-09-09,39,Terra,MODIS,100,6.1NRT,286.96,78.07,N
-24.46153,-62.75879,314.36,2.12,1.41,2026-09-09,39,Terra,MODIS,89,6.1NRT,286.42,44.23,N
-24.45091,-62.78068,330.33,2.12,1.42,2026-09-09,39,Terra,MODIS,100,6.1NRT,287.44,94.97,N
-24.44953,-62.7863,305.29,2.12,1.42,2026-09-09,39,Terra,MODIS,64,6.1NRT,286.64,25.16,N
-24.449,-62.76022,311.57,2.12,1.41,2026-09-09,39,Terra,MODIS,83,6.1NRT,285.37,37.68,N
-24.44748,-62.76585,307.01,2.12,1.41,2026-09-09,39,Terra,MODIS,70,6.1NRT,285.54,28.01,N
-23.87116,-58.87508,310.8,1.16,1.07,2026-09-09,39,Terra,MODIS,81,6.1NRT,289.9,13.76,N
-23.86981,-58.86389,307.12,1.16,1.07,2026-09-09,39,Terra,MODIS,70,6.1NRT,289.78,10.7,N
-23.82484,-60.0393,313.56,1.35,1.15,2026-09-09,39,Terra,MODIS,87,6.1NRT,287.57,21.34,N
-23.82201,-60.10565,301.27,1.36,1.15,2026-09-09,39,Terra,MODIS,37,6.1NRT,289.97,7.98,N
-23.82053,-60.0926,346.78,1.36,1.15,2026-09-09,39,Terra,MODIS,100,6.1NRT,293.34,89.38,N
-23.81179,-60.10706,320.9,1.36,1.15,2026-09-09,39,Terra,MODIS,100,6.1NRT,289.47,30.68,N
-23.81033,-60.094,366.51,1.36,1.15,2026-09-09,39,Terra,MODIS,100,6.1NRT,292.64,166.08,N
-23.67471,-59.36459,313.07,1.23,1.1,2026-09-09,39,Terra,MODIS,86,6.1NRT,288.55,18.06,N
-23.67142,-61.23353,306.89,1.6,1.25,2026-09-09,39,Terra,MODIS,70,6.1NRT,288.05,17.48,N
-23.66979,-61.21815,305.1,1.6,1.25,2026-09-09,39,Terra,MODIS,63,6.1NRT,287.19,15.18,N
-23.6554,-59.80407,302.71,1.3,1.13,2026-09-09,39,Terra,MODIS,51,6.1NRT,287.81,9.62,N
-23.50452,-59.64342,302.37,1.26,1.12,2026-09-09,39,Terra,MODIS,49,6.1NRT,288.98,8.41,N
-23.45114,-61.63216,304.05,1.7,1.28,2026-09-09,39,Terra,MODIS,58,6.1NRT,287.36,16.78,N
-23.44228,-64.35598,307.44,2.7,1.57,2026-09-09,39,Terra,MODIS,71,6.1NRT,285.31,44.23,N
-23.39581,-61.64487,304.14,1.7,1.28,2026-09-09,39,Terra,MODIS,59,6.1NRT,287.96,16.91,N
-23.32067,-59.22674,300.99,1.2,1.09,2026-09-09,39,Terra,MODIS,5,6.1NRT,287.43,7.27,N
-23.2255,-60.30797,316.08,1.37,1.16,2026-09-09,39,Terra,MODIS,92,6.1NRT,289.43,24.52,N
-23.12347,-55.84706,309.64,1.01,1.0,2026-09-09,39,Terra,MODIS,78,6.1NRT,289.13,10.03,N
-23.12211,-55.83746,318.22,1.01,1.0,2026-09-09,39,Terra,MODIS,96,6.1NRT,289.33,17.02,N
-22.96229,-60.13896,303.09,1.33,1.14,2026-09-09,39,Terra,MODIS,53,6.1NRT,289.98,8.64,N
-22.24763,-57.86642,309.72,1.04,1.02,2026-09-09,39,Terra,MODIS,78,6.1NRT,292.06,9.8,N
-22.24636,-57.85661,301.94,1.04,1.02,2026-09-09,39,Terra,MODIS,45,6.1NRT,291.07,4.85,N
-21.92605,-63.02116,307.94,2.04,1.39,2026-09-09,39,Terra,MODIS,73,6.1NRT,289.6,23.67,N
-21.92401,-63.00193,306.34,2.04,1.39,2026-09-09,39,Terra,MODIS,68,6.1NRT,289.88,20.87,N
-21.91687,-63.01673,318.88,2.04,1.39,2026-09-09,39,Terra,MODIS,98,6.1NRT,290.26,48.99,N
-21.81359,-58.06341,300.89,1.04,1.02,2026-09-09,39,Terra,MODIS,35,6.1NRT,290.06,4.7,N
-21.27015,-59.05286,301.08,1.12,1.05,2026-09-09,39,Terra,MODIS,33,6.1NRT,290.07,4.5,N
-20.71232,-60.21762,307.92,1.26,1.12,2026-09-09,39,Terra,MODIS,53,6.1NRT,277.52,14.32,N
-20.71091,-60.20576,321.72,1.26,1.12,2026-09-09,39,Terra,MODIS,100,6.1NRT,285.72,29.83,N
-20.59636,-59.03405,301.78,1.1,1.05,2026-09-09,39,Terra,MODIS,39,6.1NRT,285.58,5.76,N
-20.53276,-61.12983,312.41,1.43,1.18,2026-09-09,39,Terra,MODIS,85,6.1NRT,292.3,16.84,N
-20.47981,-57.44385,304.03,1.0,1.0,2026-09-09,39,Terra,MODIS,57,6.1NRT,277.43,6.87,N
-19.4009,-59.82771,301.79,1.17,1.07,2026-09-09,39,Terra,MODIS,44,6.1NRT,289.92,5.79,N
-19.39821,-59.80605,349.9,1.16,1.07,2026-09-09,39,Terra,MODIS,100,6.1NRT,292.29,77.75,N
-19.39687,-59.79525,300.95,1.16,1.07,2026-09-09,39,Terra,MODIS,36,6.1NRT,289.92,5.18,N
-17.6673,-59.91552,312.23,1.13,1.06,2026-09-09,41,Terra,MODIS,84,6.1NRT,294.44,10.19,N
-17.66598,-59.90509,306.0,1.13,1.06,2026-09-09,41,Terra,MODIS,66,6.1NRT,294.86,5.04,N
-17.56397,-63.70663,305.92,2.0,1.38,2026-09-09,41,Terra,MODIS,66,6.1NRT,288.92,19.39,N
-17.51546,-62.75525,301.02,1.69,1.28,2026-09-09,41,Terra,MODIS,18,6.1NRT,290.4,6.89,N
-17.51448,-62.74968,301.19,1.69,1.28,2026-09-09,41,Terra,MODIS,39,6.1NRT,290.51,7.83,N
-17.47167,-59.5304,305.43,1.09,1.04,2026-09-09,41,Terra,MODIS,45,6.1NRT,293.56,4.97,N
-17.46381,-59.54169,306.21,1.09,1.04,2026-09-09,41,Terra,MODIS,66,6.1NRT,292.91,5.6,N
-17.44551,-60.18967,315.13,1.16,1.07,2026-09-09,41,Terra,MODIS,91,6.1NRT,293.39,14.58,N
-17.44433,-62.94012,302.73,1.75,1.3,2026-09-09,41,Terra,MODIS,51,6.1NRT,289.33,11.69,N
-17.43498,-62.9477,302.78,1.75,1.3,2026-09-09,41,Terra,MODIS,51,6.1NRT,288.9,11.39,N
-17.39862,-59.46992,305.12,1.08,1.04,2026-09-09,41,Terra,MODIS,61,6.1NRT,293.43,5.17,N
-17.39736,-59.46009,304.66,1.08,1.04,2026-09-09,41,Terra,MODIS,59,6.1NRT,293.23,4.91,N
-17.33512,-63.18063,304.48,1.81,1.32,2026-09-09,41,Terra,MODIS,60,6.1NRT,289.57,14.39,N
-17.26848,-61.39649,304.68,1.35,1.15,2026-09-09,41,Terra,MODIS,54,6.1NRT,292.0,7.21,N
-17.26034,-61.40406,322.91,1.35,1.15,2026-09-09,41,Terra,MODIS,100,6.1NRT,292.28,29.55,N
-17.25977,-61.41029,309.83,1.36,1.15,2026-09-09,41,Terra,MODIS,78,6.1NRT,291.68,12.31,N
-17.2588,-61.39165,310.75,1.35,1.15,2026-09-09,41,Terra,MODIS,81,6.1NRT,291.72,12.97,N
-17.25831,-61.39787,327.66,1.35,1.15,2026-09-09,41,Terra,MODIS,100,6.1NRT,291.88,38.6,N
-17.23874,-63.0331,335.54,1.76,1.3,2026-09-09,41,Terra,MODIS,100,6.1NRT,290.85,83.39,N
-17.17836,-60.10496,305.06,1.14,1.06,2026-09-09,41,Terra,MODIS,62,6.1NRT,292.81,5.84,N
-17.12011,-61.51662,312.49,1.37,1.16,2026-09-09,41,Terra,MODIS,85,6.1NRT,291.53,15.06,N
-17.11862,-61.50415,358.23,1.37,1.16,2026-09-09,41,Terra,MODIS,100,6.1NRT,295.09,126.87,N
-17.11137,-61.53058,302.55,1.37,1.16,2026-09-09,41,Terra,MODIS,50,6.1NRT,292.07,5.38,N
-17.10987,-61.51791,326.47,1.37,1.16,2026-09-09,41,Terra,MODIS,100,6.1NRT,292.8,36.41,N
-17.10905,-55.90858,309.98,1.1,1.04,2026-09-09,41,Terra,MODIS,79,6.1NRT,293.94,8.31,N
-17.10838,-61.50536,376.37,1.37,1.16,2026-09-09,41,Terra,MODIS,100,6.1NRT,296.9,217.69,N
-17.10731,-63.30566,314.71,1.84,1.33,2026-09-09,41,Terra,MODIS,90,6.1NRT,288.6,31.46,N
-17.1069,-61.49291,316.52,1.37,1.16,2026-09-09,41,Terra,MODIS,93,6.1NRT,292.74,20.25,N
-17.09988,-63.31297,304.65,1.84,1.33,2026-09-09,41,Terra,MODIS,61,6.1NRT,288.63,15.41,N
-17.09795,-63.29617,302.71,1.83,1.33,2026-09-09,41,Terra,MODIS,51,6.1NRT,289.6,12.67,N
-16.75979,-61.31327,312.43,1.32,1.14,2026-09-09,41,Terra,MODIS,85,6.1NRT,294.26,13.4,N
-16.7583,-61.3012,308.2,1.31,1.14,2026-09-09,41,Terra,MODIS,74,6.1NRT,294.26,8.82,N
-16.75356,-61.18076,305.5,1.29,1.13,2026-09-09,41,Terra,MODIS,64,6.1NRT,293.26,6.98,N
-16.74977,-61.31471,314.7,1.32,1.14,2026-09-09,41,Terra,MODIS,90,6.1NRT,294.09,16.05,N
-16.74829,-61.30264,306.41,1.31,1.14,2026-09-09,41,Terra,MODIS,68,6.1NRT,293.72,7.02,N
-16.70906,-63.40199,312.28,1.85,1.33,2026-09-09,41,Terra,MODIS,84,6.1NRT,289.7,27.97,N
-16.55055,-61.35285,306.6,1.32,1.14,2026-09-09,41,Terra,MODIS,69,6.1NRT,292.91,8.64,N
-16.35281,-63.08369,301.09,1.73,1.29,2026-09-09,41,Terra,MODIS,37,6.1NRT,290.88,7.66,N
-16.28224,-61.49327,314.28,1.33,1.14,2026-09-09,41,Terra,MODIS,89,6.1NRT,292.38,18.04,N
-16.28078,-61.48112,315.07,1.33,1.14,2026-09-09,41,Terra,MODIS,91,6.1NRT,292.38,18.87,N
-16.27215,-61.49464,302.38,1.33,1.14,2026-09-09,41,Terra,MODIS,49,6.1NRT,291.26,6.12,N
-16.25937,-61.55167,302.8,1.34,1.15,2026-09-09,41,Terra,MODIS,51,6.1NRT,291.26,6.82,N
-16.18209,-61.66866,304.71,1.36,1.16,2026-09-09,41,Terra,MODIS,61,6.1NRT,292.25,7.72,N
-16.18054,-61.65617,314.58,1.36,1.16,2026-09-09,41,Terra,MODIS,89,6.1NRT,292.25,18.79,N
-16.14535,-60.87981,320.22,1.22,1.1,2026-09-09,41,Terra,MODIS,100,6.1NRT,292.61,22.56,N
-16.14395,-60.86865,311.23,1.22,1.1,2026-09-09,41,Terra,MODIS,82,6.1NRT,292.54,12.28,N
-16.09598,-61.55481,324.35,1.34,1.15,2026-09-09,41,Terra,MODIS,100,6.1NRT,292.12,32.28,N
-16.09452,-61.54263,380.3,1.34,1.15,2026-09-09,41,Terra,MODIS,100,6.1NRT,295.77,235.22,N
-16.07074,-61.67676,326.1,1.36,1.16,2026-09-09,41,Terra,MODIS,100,6.1NRT,292.14,36.87,N
-16.06922,-61.66436,311.94,1.36,1.15,2026-09-09,41,Terra,MODIS,84,6.1NRT,292.01,15.97,N
-16.06055,-61.67815,334.72,1.36,1.16,2026-09-09,41,Terra,MODIS,100,6.1NRT,291.55,54.42,N
-16.05903,-61.66571,318.11,1.36,1.15,2026-09-09,41,Terra,MODIS,96,6.1NRT,291.61,23.9,N
-15.85254,-61.31447,304.38,1.28,1.12,2026-09-09,41,Terra,MODIS,60,6.1NRT,292.12,7.33,N
-15.79847,-61.87085,310.17,1.39,1.17,2026-09-09,41,Terra,MODIS,79,6.1NRT,292.42,13.98,N
-15.79694,-61.8582,309.26,1.39,1.17,2026-09-09,41,Terra,MODIS,77,6.1NRT,292.72,12.51,N
-15.79236,-61.82038,305.04,1.38,1.16,2026-09-09,41,Terra,MODIS,63,6.1NRT,292.96,8.29,N
-15.78667,-61.85962,304.12,1.39,1.17,2026-09-09,41,Terra,MODIS,44,6.1NRT,292.16,7.25,N
-14.26506,-62.16261,303.2,1.39,1.17,2026-09-09,41,Terra,MODIS,46,6.1NRT,292.24,6.12,N
-14.2563,-62.17649,313.32,1.39,1.17,2026-09-09,41,Terra,MODIS,87,6.1NRT,293.41,17.2,N
-14.25477,-62.16386,305.81,1.39,1.17,2026-09-09,41,Terra,MODIS,66,6.1NRT,292.75,8.65,N
-13.29038,-61.78032,303.11,1.28,1.12,2026-09-09,41,Terra,MODIS,53,6.1NRT,292.03,5.69,N
-13.2566,-61.66921,312.67,1.25,1.11,2026-09-09,41,Terra,MODIS,74,6.1NRT,292.47,13.56,N
-13.25523,-61.67565,310.32,1.25,1.11,2026-09-09,41,Terra,MODIS,39,6.1NRT,292.17,10.65,N
-13.24397,-61.6657,337.08,1.25,1.11,2026-09-09,41,Terra,MODIS,100,6.1NRT,293.9,51.6,N
-13.24252,-61.65445,323.48,1.25,1.11,2026-09-09,41,Terra,MODIS,100,6.1NRT,293.01,27.22,N
-13.23562,-61.67827,320.61,1.25,1.11,2026-09-09,41,Terra,MODIS,100,6.1NRT,292.56,23.59,N
-12.98661,-64.82864,320.82,2.1,1.41,2026-09-09,41,Terra,MODIS,100,6.1NRT,290.81,53.7,N
-12.98416,-64.83437,319.66,2.1,1.41,2026-09-09,41,Terra,MODIS,99,6.1NRT,290.67,51.04,N
-12.43666,-57.794,307.22,1.03,1.01,2026-09-09,41,Terra,MODIS,71,6.1NRT,292.58,6.45,N
-12.29803,-57.40152,304.21,1.06,1.03,2026-09-09,41,Terra,MODIS,59,6.1NRT,293.1,4.71,N
-11.80951,-65.70525,315.17,2.37,1.49,2026-09-09,43,Terra,MODIS,91,6.1NRT,291.69,42.11,N
-11.80945,-65.72134,305.25,2.38,1.49,2026-09-09,43,Terra,MODIS,27,6.1NRT,290.53,15.8,N
-11.8071,-65.70016,314.42,2.37,1.49,2026-09-09,43,Terra,MODIS,89,6.1NRT,291.61,38.44,N
-11.56848,-61.65466,305.28,1.2,1.09,2026-09-09,43,Terra,MODIS,64,6.1NRT,292.51,5.89,N
-10.83572,-65.41421,304.18,2.17,1.43,2026-09-09,43,Terra,MODIS,59,6.1NRT,291.18,15.13,N
-10.79212,-65.47855,302.98,2.19,1.44,2026-09-09,43,Terra,MODIS,53,6.1NRT,291.17,13.04,N
-10.78987,-65.45905,305.47,2.19,1.43,2026-09-09,43,Terra,MODIS,64,6.1NRT,291.23,17.8,N
-10.78888,-65.46571,309.32,2.19,1.43,2026-09-09,43,Terra,MODIS,77,6.1NRT,291.2,25.79,N
-10.75346,-60.70748,306.73,1.07,1.03,2026-09-09,43,Terra,MODIS,68,6.1NRT,292.98,5.74,N
-10.65474,-58.7693,332.91,1.01,1.0,2026-09-09,43,Terra,MODIS,95,6.1NRT,294.86,32.79,N
-9.93201,-59.60888,308.66,1.0,1.0,2026-09-09,43,Terra,MODIS,75,6.1NRT,294.58,6.13,N
-9.49734,-60.33096,304.55,1.02,1.01,2026-09-09,43,Terra,MODIS,59,6.1NRT,293.7,3.63,N
-9.43267,-61.02062,304.2,1.07,1.03,2026-09-09,43,Terra,MODIS,25,6.1NRT,291.96,5.1,N
-9.09493,-65.71142,303.83,2.15,1.43,2026-09-09,43,Terra,MODIS,57,6.1NRT,291.92,11.26,N
-9.00825,-65.42257,312.53,2.04,1.39,2026-09-09,43,Terra,MODIS,85,6.1NRT,292.8,24.12,N
-8.98814,-60.58691,314.44,1.03,1.01,2026-09-09,43,Terra,MODIS,89,6.1NRT,293.2,10.89,N
-8.98691,-60.57779,314.1,1.03,1.01,2026-09-09,43,Terra,MODIS,89,6.1NRT,293.14,10.47,N
-8.7574,-62.40772,311.63,1.23,1.1,2026-09-09,43,Terra,MODIS,72,6.1NRT,292.2,10.57,N
-8.75345,-62.40359,309.69,1.22,1.1,2026-09-09,43,Terra,MODIS,28,6.1NRT,292.41,8.6,N
-8.74521,-62.41567,311.38,1.23,1.1,2026-09-09,43,Terra,MODIS,30,6.1NRT,291.89,9.23,N
-8.74377,-62.40488,330.37,1.22,1.1,2026-09-09,43,Terra,MODIS,100,6.1NRT,293.41,35.03,N
-8.74234,-62.39416,319.61,1.22,1.1,2026-09-09,43,Terra,MODIS,88,6.1NRT,292.4,19.06,N
-8.7341,-62.40623,310.97,1.22,1.1,2026-09-09,43,Terra,MODIS,52,6.1NRT,292.49,9.86,N
-8.72585,-62.41837,311.78,1.23,1.1,2026-09-09,43,Terra,MODIS,69,6.1NRT,291.62,10.52,N
-8.72443,-62.40757,319.27,1.22,1.1,2026-09-09,43,Terra,MODIS,98,6.1NRT,292.39,19.74,N
-7.12187,-56.52343,312.09,1.34,1.15,2026-09-09,43,Terra,MODIS,49,6.1NRT,290.23,13.47,N
-7.12015,-56.51186,323.1,1.35,1.15,2026-09-09,43,Terra,MODIS,100,6.1NRT,292.82,28.7,N
-7.08606,-59.82432,321.03,1.0,1.0,2026-09-09,43,Terra,MODIS,100,6.1NRT,295.24,17.11,N
-7.08484,-59.81551,310.68,1.0,1.0,2026-09-09,43,Terra,MODIS,79,6.1NRT,294.81,8.27,N
-6.86402,-56.58024,301.39,1.34,1.15,2026-09-09,43,Terra,MODIS,37,6.1NRT,276.66,7.67,N
-6.79992,-58.95948,311.12,1.03,1.02,2026-09-09,43,Terra,MODIS,79,6.1NRT,295.16,8.15,N
-6.79865,-58.95039,335.98,1.03,1.02,2026-09-09,43,Terra,MODIS,100,6.1NRT,296.25,36.4,N
-6.78847,-58.94261,314.99,1.03,1.02,2026-09-09,43,Terra,MODIS,89,6.1NRT,295.44,10.99,N
-6.7872,-58.93351,318.29,1.03,1.02,2026-09-09,43,Terra,MODIS,96,6.1NRT,295.38,14.21,N
-6.76424,-58.96469,314.72,1.03,1.02,2026-09-09,43,Terra,MODIS,88,6.1NRT,295.75,10.29,N
-6.75532,-58.96599,308.86,1.03,1.02,2026-09-09,43,Terra,MODIS,57,6.1NRT,295.08,6.11,N
-6.63761,-59.44372,314.07,1.01,1.01,2026-09-09,43,Terra,MODIS,87,6.1NRT,295.49,10.57,N
-6.63638,-59.43485,306.4,1.01,1.01,2026-09-09,43,Terra,MODIS,62,6.1NRT,295.19,4.86,N
-6.56214,-62.89994,313.08,1.23,1.1,2026-09-09,43,Terra,MODIS,86,6.1NRT,292.89,13.35,N
-6.38939,-55.25299,305.21,1.7,1.28,2026-09-09,43,Terra,MODIS,63,6.1NRT,292.79,10.2,N
-6.37289,-62.4985,314.36,1.17,1.07,2026-09-09,43,Terra,MODIS,68,6.1NRT,290.19,16.61,N
-5.59479,-60.24592,317.76,1.0,1.0,2026-09-09,43,Terra,MODIS,96,6.1NRT,294.32,13.67,N
-5.44878,-60.24591,308.1,1.0,1.0,2026-09-09,43,Terra,MODIS,73,6.1NRT,293.38,6.21,N
-5.44757,-60.23713,309.84,1.0,1.0,2026-09-09,43,Terra,MODIS,78,6.1NRT,293.58,7.48,N
-5.2917,-60.1191,303.09,1.0,1.0,2026-09-09,43,Terra,MODIS,29,6.1NRT,286.35,4.3,N
-5.22137,-55.99481,309.03,1.57,1.23,2026-09-09,43,Terra,MODIS,73,6.1NRT,293.91,13.09,N
-4.89846,-55.90568,310.12,1.61,1.25,2026-09-09,43,Terra,MODIS,76,6.1NRT,295.01,14.75,N
-4.89678,-55.91243,305.51,1.61,1.25,2026-09-09,43,Terra,MODIS,60,6.1NRT,294.63,9.69,N
-4.58208,-56.25605,308.08,1.53,1.22,2026-09-09,43,Terra,MODIS,73,6.1NRT,294.66,10.86,N
-4.58012,-56.24285,310.6,1.54,1.22,2026-09-09,43,Terra,MODIS,80,6.1NRT,294.41,14.36,N
-4.57651,-56.24974,316.2,1.54,1.22,2026-09-09,43,Terra,MODIS,93,6.1NRT,294.68,22.92,N
-4.38091,-55.04492,312.5,1.91,1.35,2026-09-09,43,Terra,MODIS,85,6.1NRT,291.41,27.12,N
-3.81576,-53.77962,308.68,2.48,1.52,2026-09-09,43,Terra,MODIS,75,6.1NRT,291.88,28.21,N
-3.81259,-53.75807,303.58,2.49,1.52,2026-09-09,43,Terra,MODIS,56,6.1NRT,291.94,16.19,N
-4.29394,-59.96154,308.44,1.01,1.0,2026-09-09,45,Terra,MODIS,72,6.1NRT,296.82,5.18,N
-4.19184,-59.95477,307.77,1.01,1.01,2026-09-09,45,Terra,MODIS,70,6.1NRT,296.75,5.46,N
-3.96183,-59.36755,326.16,1.05,1.02,2026-09-09,45,Terra,MODIS,100,6.1NRT,297.86,23.26,N
-3.96055,-59.35839,326.83,1.05,1.02,2026-09-09,45,Terra,MODIS,100,6.1NRT,297.86,24.06,N
-3.89363,-59.60573,320.09,1.03,1.01,2026-09-09,45,Terra,MODIS,100,6.1NRT,297.46,15.53,N
-3.85314,-54.30356,304.03,2.24,1.45,2026-09-09,45,Terra,MODIS,58,6.1NRT,292.31,12.61,N
-3.82877,-59.40787,320.65,1.04,1.02,2026-09-09,45,Terra,MODIS,100,6.1NRT,296.64,17.16,N
-3.82751,-59.39872,314.01,1.05,1.02,2026-09-09,45,Terra,MODIS,86,6.1NRT,296.57,10.87,N
-3.81532,-55.90396,304.55,1.68,1.27,2026-09-09,45,Terra,MODIS,25,6.1NRT,292.28,13.5,N
-3.81316,-55.88927,310.54,1.68,1.27,2026-09-09,45,Terra,MODIS,69,6.1NRT,291.89,20.47,N
-3.77808,-58.84679,306.82,1.1,1.04,2026-09-09,45,Terra,MODIS,60,6.1NRT,296.4,5.07,N
-3.76891,-58.84809,306.45,1.1,1.04,2026-09-09,45,Terra,MODIS,58,6.1NRT,296.23,4.68,N
-3.74577,-55.98008,303.53,1.66,1.27,2026-09-09,45,Terra,MODIS,43,6.1NRT,292.96,8.16,N
-3.67906,-58.52871,311.74,1.13,1.06,2026-09-09,45,Terra,MODIS,79,6.1NRT,296.62,9.46,N
-3.4399,-59.26177,310.79,1.06,1.03,2026-09-09,45,Terra,MODIS,66,6.1NRT,296.71,7.81,N
-3.39063,-61.30652,309.19,1.01,1.0,2026-09-09,45,Terra,MODIS,74,6.1NRT,294.72,5.69,N
-3.38422,-61.32541,310.61,1.01,1.0,2026-09-09,45,Terra,MODIS,60,6.1NRT,294.55,6.15,N
-3.38302,-61.31658,310.61,1.01,1.0,2026-09-09,45,Terra,MODIS,66,6.1NRT,294.68,6.42,N
-3.37805,-59.41192,310.61,1.05,1.02,2026-09-09,45,Terra,MODIS,71,6.1NRT,297.26,7.09,N
-3.36291,-59.43909,310.5,1.05,1.02,2026-09-09,45,Terra,MODIS,69,6.1NRT,298.0,7.21,N
-3.36164,-59.42991,327.92,1.05,1.02,2026-09-09,45,Terra,MODIS,100,6.1NRT,298.65,25.08,N
-3.36055,-61.28373,307.38,1.01,1.0,2026-09-09,45,Terra,MODIS,68,6.1NRT,294.08,5.04,N
-3.19686,-61.23785,304.55,1.01,1.0,2026-09-09,45,Terra,MODIS,56,6.1NRT,285.95,5.13,N
-3.15379,-60.66369,327.59,1.0,1.0,2026-09-09,45,Terra,MODIS,100,6.1NRT,295.71,22.73,N
-3.15259,-60.65494,363.45,1.0,1.0,2026-09-09,45,Terra,MODIS,100,6.1NRT,297.84,92.87,N
-3.14139,-60.63867,311.54,1.0,1.0,2026-09-09,45,Terra,MODIS,81,6.1NRT,295.84,7.3,N
-3.14019,-60.62992,327.15,1.0,1.0,2026-09-09,45,Terra,MODIS,100,6.1NRT,296.68,22.32,N
-2.94438,-50.50263,304.14,4.71,1.99,2026-09-09,45,Terra,MODIS,55,6.1NRT,286.96,47.7,N
-2.93821,-50.46197,308.49,4.75,1.99,2026-09-09,45,Terra,MODIS,75,6.1NRT,286.89,74.42,N
-2.93723,-50.467,309.65,4.75,1.99,2026-09-09,45,Terra,MODIS,67,6.1NRT,287.02,78.16,N
-2.80457,-54.76644,305.53,2.15,1.42,2026-09-09,45,Terra,MODIS,62,6.1NRT,293.56,13.47,N
-2.74396,-60.23515,305.27,1.01,1.01,2026-09-09,45,Terra,MODIS,59,6.1NRT,293.68,3.94,N
